gene,disease,module_id,module_degree,global_degree,module_size,species,node_conservation,BSR,mod_deg_norm,mod_z_score
CASZ1,AD,8,1,1,394,mouse,0.923469387755102,0.8491758241758242,0.002544529262086514,-0.13006136575929822
CASZ1,AD,8,1,1,394,yeast,0.3112244897959184,0.010357142857142858,0.002544529262086514,-0.13006136575929822
CASZ1,AD,8,1,1,394,fly,0.6632653061224489,0.07005494505494506,0.002544529262086514,-0.13006136575929822
DNAJC21,AD,8,1,1,394,mouse,0.923469387755102,0.7782846715328468,0.002544529262086514,-0.13006136575929822
DNAJC21,AD,8,1,1,394,yeast,0.3112244897959184,0.09580291970802919,0.002544529262086514,-0.13006136575929822
DNAJC21,AD,8,1,1,394,fly,0.6632653061224489,0.291970802919708,0.002544529262086514,-0.13006136575929822
FOXK2,AD,8,1,1,394,mouse,0.923469387755102,0.8543543543543544,0.002544529262086514,-0.13006136575929822
FOXK2,AD,8,1,1,394,yeast,0.3112244897959184,0.08408408408408409,0.002544529262086514,-0.13006136575929822
FOXK2,AD,8,1,1,394,fly,0.6632653061224489,0.15315315315315314,0.002544529262086514,-0.13006136575929822
SPRR2A,AD,8,1,1,394,mouse,0.923469387755102,0.31130434782608696,0.002544529262086514,-0.13006136575929822
SPRR2A,AD,8,1,1,394,yeast,0.3112244897959184,0.20782608695652172,0.002544529262086514,-0.13006136575929822
SPRR2A,AD,8,1,1,394,fly,0.6632653061224489,0.2643478260869565,0.002544529262086514,-0.13006136575929822
CIITA,AD,8,1,1,394,mouse,0.923469387755102,0.6736566186107471,0.002544529262086514,-0.13006136575929822
CIITA,AD,8,1,1,394,yeast,0.3112244897959184,0.017824377457404977,0.002544529262086514,-0.13006136575929822
CIITA,AD,8,1,1,394,fly,0.6632653061224489,0.022892092616863258,0.002544529262086514,-0.13006136575929822
POLR2L,AD,8,1,1,394,mouse,0.923469387755102,1.0,0.002544529262086514,-0.13006136575929822
POLR2L,AD,8,1,1,394,yeast,0.3112244897959184,0.7681159420289855,0.002544529262086514,-0.13006136575929822
POLR2L,AD,8,1,1,394,fly,0.6632653061224489,0.9710144927536232,0.002544529262086514,-0.13006136575929822
THEM6,AD,8,1,1,394,mouse,0.923469387755102,0.8382352941176471,0.002544529262086514,-0.13006136575929822
THEM6,AD,8,1,1,394,yeast,0.3112244897959184,0.10294117647058823,0.002544529262086514,-0.13006136575929822
THEM6,AD,8,1,1,394,fly,0.6632653061224489,0.29901960784313725,0.002544529262086514,-0.13006136575929822
TRRAP,AD,8,1,1,394,mouse,0.923469387755102,0.9859853652486668,0.002544529262086514,-0.13006136575929822
TRRAP,AD,8,1,1,394,yeast,0.3112244897959184,0.09202530075654224,0.002544529262086514,-0.13006136575929822
TRRAP,AD,8,1,1,394,fly,0.6632653061224489,0.49572119558476996,0.002544529262086514,-0.13006136575929822
MTDH,AD,8,1,1,394,mouse,0.923469387755102,0.8055315471045809,0.002544529262086514,-0.13006136575929822
MTDH,AD,8,1,1,394,yeast,0.3112244897959184,0.030596369922212617,0.002544529262086514,-0.13006136575929822
MTDH,AD,8,1,1,394,fly,0.6632653061224489,0.027312013828867762,0.002544529262086514,-0.13006136575929822
ZNF131,AD,8,1,1,394,mouse,0.923469387755102,0.937791601866252,0.002544529262086514,-0.13006136575929822
ZNF131,AD,8,1,1,394,yeast,0.3112244897959184,0.05567651632970451,0.002544529262086514,-0.13006136575929822
ZNF131,AD,8,1,1,394,fly,0.6632653061224489,0.08009331259720062,0.002544529262086514,-0.13006136575929822
TNP1,AD,8,1,1,394,mouse,0.923469387755102,0.8932038834951457,0.002544529262086514,-0.13006136575929822
TNP1,AD,8,1,1,394,yeast,0.3112244897959184,0.22427184466019418,0.002544529262086514,-0.13006136575929822
TNP1,AD,8,1,1,394,fly,0.6632653061224489,0.27281553398058256,0.002544529262086514,-0.13006136575929822
SGPL1,AD,8,1,1,394,mouse,0.923469387755102,0.8641350210970464,0.002544529262086514,-0.13006136575929822
SGPL1,AD,8,1,1,394,yeast,0.3112244897959184,0.3172995780590717,0.002544529262086514,-0.13006136575929822
SGPL1,AD,8,1,1,394,fly,0.6632653061224489,0.4582278481012658,0.002544529262086514,-0.13006136575929822
DBNL,AD,8,1,2,394,mouse,0.923469387755102,0.7587373167981961,0.002544529262086514,-0.13006136575929822
DBNL,AD,8,1,2,394,yeast,0.3112244897959184,0.06595264937993235,0.002544529262086514,-0.13006136575929822
DBNL,AD,8,1,2,394,fly,0.6632653061224489,0.20744081172491544,0.002544529262086514,-0.13006136575929822
CDK11B,AD,8,1,1,394,mouse,0.923469387755102,0.9469413233458177,0.002544529262086514,-0.13006136575929822
CDK11B,AD,8,1,1,394,yeast,0.3112244897959184,0.1641697877652934,0.002544529262086514,-0.13006136575929822
CDK11B,AD,8,1,1,394,fly,0.6632653061224489,0.35518102372034954,0.002544529262086514,-0.13006136575929822
RBBP6,AD,8,1,1,394,mouse,0.923469387755102,0.7533718689788054,0.002544529262086514,-0.13006136575929822
RBBP6,AD,8,1,1,394,yeast,0.3112244897959184,0.043490228461326726,0.002544529262086514,-0.13006136575929822
RBBP6,AD,8,1,1,394,fly,0.6632653061224489,0.07459399944949077,0.002544529262086514,-0.13006136575929822
SRSF6,AD,8,1,1,394,mouse,0.923469387755102,0.9570552147239264,0.002544529262086514,-0.13006136575929822
SRSF6,AD,8,1,1,394,yeast,0.3112244897959184,0.12638036809815953,0.002544529262086514,-0.13006136575929822
SRSF6,AD,8,1,1,394,fly,0.6632653061224489,0.3665644171779141,0.002544529262086514,-0.13006136575929822
PIAS1,AD,8,2,4,394,mouse,0.923469387755102,0.9805825242718447,0.005089058524173028,-0.08495071559034159
PIAS1,AD,8,2,4,394,yeast,0.3112244897959184,0.07303958177744585,0.005089058524173028,-0.08495071559034159
PIAS1,AD,8,2,4,394,fly,0.6632653061224489,0.2890216579536968,0.005089058524173028,-0.08495071559034159
DHX9,AD,8,2,3,394,mouse,0.923469387755102,0.8439984854221886,0.005089058524173028,-0.08495071559034159
DHX9,AD,8,2,3,394,yeast,0.3112244897959184,0.10829231351760697,0.005089058524173028,-0.08495071559034159
DHX9,AD,8,2,3,394,fly,0.6632653061224489,0.4581597879591064,0.005089058524173028,-0.08495071559034159
PAQR3,AD,8,1,2,394,mouse,0.923469387755102,0.9812206572769953,0.002544529262086514,-0.13006136575929822
PAQR3,AD,8,1,2,394,yeast,0.3112244897959184,0.1674491392801252,0.002544529262086514,-0.13006136575929822
PAQR3,AD,8,1,2,394,fly,0.6632653061224489,0.3223787167449139,0.002544529262086514,-0.13006136575929822
CYSRT1,AD,8,1,1,394,mouse,0.923469387755102,0.5868055555555556,0.002544529262086514,-0.13006136575929822
CYSRT1,AD,8,1,1,394,yeast,0.3112244897959184,0.09236111111111112,0.002544529262086514,-0.13006136575929822
CYSRT1,AD,8,1,1,394,fly,0.6632653061224489,0.10173611111111111,0.002544529262086514,-0.13006136575929822
EIF6,AD,8,2,2,394,mouse,0.923469387755102,0.9860557768924303,0.005089058524173028,-0.08495071559034159
EIF6,AD,8,2,2,394,yeast,0.3112244897959184,0.7649402390438247,0.005089058524173028,-0.08495071559034159
EIF6,AD,8,2,2,394,fly,0.6632653061224489,0.8207171314741036,0.005089058524173028,-0.08495071559034159
ZBTB1,AD,8,1,1,394,mouse,0.923469387755102,0.9163319946452476,0.002544529262086514,-0.13006136575929822
ZBTB1,AD,8,1,1,394,yeast,0.3112244897959184,0.04846050870147256,0.002544529262086514,-0.13006136575929822
ZBTB1,AD,8,1,1,394,fly,0.6632653061224489,0.061847389558232935,0.002544529262086514,-0.13006136575929822
MECP2,AD,8,1,2,394,mouse,0.923469387755102,0.9517313746065058,0.002544529262086514,-0.13006136575929822
MECP2,AD,8,1,2,394,yeast,0.3112244897959184,0.03273871983210913,0.002544529262086514,-0.13006136575929822
MECP2,AD,8,1,2,394,fly,0.6632653061224489,0.055403987408184675,0.002544529262086514,-0.13006136575929822
DDX50,AD,8,1,1,394,mouse,0.923469387755102,0.8474132285527177,0.002544529262086514,-0.13006136575929822
DDX50,AD,8,1,1,394,yeast,0.3112244897959184,0.14341846758349705,0.002544529262086514,-0.13006136575929822
DDX50,AD,8,1,1,394,fly,0.6632653061224489,0.13490504256712507,0.002544529262086514,-0.13006136575929822
ESRRA,AD,8,1,1,394,mouse,0.923469387755102,0.8224206349206349,0.002544529262086514,-0.13006136575929822
ESRRA,AD,8,1,1,394,yeast,0.3112244897959184,0.02787698412698413,0.002544529262086514,-0.13006136575929822
ESRRA,AD,8,1,1,394,fly,0.6632653061224489,0.2638888888888889,0.002544529262086514,-0.13006136575929822
RRP15,AD,8,1,1,394,mouse,0.923469387755102,0.6115992970123023,0.002544529262086514,-0.13006136575929822
RRP15,AD,8,1,1,394,yeast,0.3112244897959184,0.07381370826010544,0.002544529262086514,-0.13006136575929822
RRP15,AD,8,1,1,394,fly,0.6632653061224489,0.1305799648506151,0.002544529262086514,-0.13006136575929822
AIP,AD,8,1,2,394,mouse,0.923469387755102,0.9606413994169096,0.002544529262086514,-0.13006136575929822
AIP,AD,8,1,2,394,yeast,0.3112244897959184,0.05889212827988338,0.002544529262086514,-0.13006136575929822
AIP,AD,8,1,2,394,fly,0.6632653061224489,0.358600583090379,0.002544529262086514,-0.13006136575929822
KDM5B,AD,8,1,1,394,mouse,0.923469387755102,0.9321875,0.002544529262086514,-0.13006136575929822
KDM5B,AD,8,1,1,394,yeast,0.3112244897959184,0.085625,0.002544529262086514,-0.13006136575929822
KDM5B,AD,8,1,1,394,fly,0.6632653061224489,0.341875,0.002544529262086514,-0.13006136575929822
ASB8,AD,8,1,1,394,mouse,0.923469387755102,0.9728813559322034,0.002544529262086514,-0.13006136575929822
ASB8,AD,8,1,1,394,yeast,0.3112244897959184,0.10966101694915255,0.002544529262086514,-0.13006136575929822
ASB8,AD,8,1,1,394,fly,0.6632653061224489,0.13966101694915256,0.002544529262086514,-0.13006136575929822
MYO5A,AD,8,1,1,394,mouse,0.923469387755102,0.9722366372599897,0.002544529262086514,-0.13006136575929822
MYO5A,AD,8,1,1,394,yeast,0.3112244897959184,0.21458225220550078,0.002544529262086514,-0.13006136575929822
MYO5A,AD,8,1,1,394,fly,0.6632653061224489,0.32200311364815776,0.002544529262086514,-0.13006136575929822
POU4F2,AD,8,1,1,394,mouse,0.923469387755102,0.9757281553398058,0.002544529262086514,-0.13006136575929822
POU4F2,AD,8,1,1,394,yeast,0.3112244897959184,0.056067961165048544,0.002544529262086514,-0.13006136575929822
POU4F2,AD,8,1,1,394,fly,0.6632653061224489,0.3762135922330097,0.002544529262086514,-0.13006136575929822
JMJD1C,AD,8,1,1,394,mouse,0.923469387755102,0.8267148014440433,0.002544529262086514,-0.13006136575929822
JMJD1C,AD,8,1,1,394,yeast,0.3112244897959184,0.00592817784533536,0.002544529262086514,-0.13006136575929822
JMJD1C,AD,8,1,1,394,fly,0.6632653061224489,0.07182215466463994,0.002544529262086514,-0.13006136575929822
GRIP1,AD,8,2,2,394,mouse,0.923469387755102,0.9506225848003435,0.005089058524173028,-0.08495071559034159
GRIP1,AD,8,2,2,394,yeast,0.3112244897959184,0.013224559896951482,0.005089058524173028,-0.08495071559034159
GRIP1,AD,8,2,2,394,fly,0.6632653061224489,0.0957492486045513,0.005089058524173028,-0.08495071559034159
MRPS2,AD,8,1,1,394,mouse,0.923469387755102,0.7089430894308943,0.002544529262086514,-0.13006136575929822
MRPS2,AD,8,1,1,394,yeast,0.3112244897959184,0.16227642276422763,0.002544529262086514,-0.13006136575929822
MRPS2,AD,8,1,1,394,fly,0.6632653061224489,0.4276422764227642,0.002544529262086514,-0.13006136575929822
NCOA2,AD,8,3,3,394,mouse,0.923469387755102,0.9336445481827276,0.007633587786259542,-0.03984006542138498
NCOA2,AD,8,3,3,394,yeast,0.3112244897959184,0.009869956652217406,0.007633587786259542,-0.03984006542138498
NCOA2,AD,8,3,3,394,fly,0.6632653061224489,0.029676558852950983,0.007633587786259542,-0.03984006542138498
AGFG1,AD,8,1,1,394,mouse,0.923469387755102,0.9625668449197861,0.002544529262086514,-0.13006136575929822
AGFG1,AD,8,1,1,394,yeast,0.3112244897959184,0.0500891265597148,0.002544529262086514,-0.13006136575929822
AGFG1,AD,8,1,1,394,fly,0.6632653061224489,0.1568627450980392,0.002544529262086514,-0.13006136575929822
KAT2A,AD,8,1,1,394,mouse,0.923469387755102,0.9688221709006929,0.002544529262086514,-0.13006136575929822
KAT2A,AD,8,1,1,394,yeast,0.3112244897959184,0.17782909930715934,0.002544529262086514,-0.13006136575929822
KAT2A,AD,8,1,1,394,fly,0.6632653061224489,0.42090069284064663,0.002544529262086514,-0.13006136575929822
SLTM,AD,8,1,1,394,mouse,0.923469387755102,0.47474747474747475,0.002544529262086514,-0.13006136575929822
SLTM,AD,8,1,1,394,yeast,0.3112244897959184,0.021837421837421836,0.002544529262086514,-0.13006136575929822
SLTM,AD,8,1,1,394,fly,0.6632653061224489,0.06204906204906205,0.002544529262086514,-0.13006136575929822
ZNHIT3,AD,8,1,1,394,mouse,0.923469387755102,0.7721518987341772,0.002544529262086514,-0.13006136575929822
ZNHIT3,AD,8,1,1,394,yeast,0.3112244897959184,0.1120253164556962,0.002544529262086514,-0.13006136575929822
ZNHIT3,AD,8,1,1,394,fly,0.6632653061224489,0.27784810126582277,0.002544529262086514,-0.13006136575929822
MAP2K1,AD,8,1,2,394,mouse,0.923469387755102,0.936046511627907,0.002544529262086514,-0.13006136575929822
MAP2K1,AD,8,1,2,394,yeast,0.3112244897959184,0.2930232558139535,0.002544529262086514,-0.13006136575929822
MAP2K1,AD,8,1,2,394,fly,0.6632653061224489,0.5790697674418605,0.002544529262086514,-0.13006136575929822
SRP54,AD,8,1,1,394,mouse,0.923469387755102,0.9990384615384615,0.002544529262086514,-0.13006136575929822
SRP54,AD,8,1,1,394,yeast,0.3112244897959184,0.4442307692307692,0.002544529262086514,-0.13006136575929822
SRP54,AD,8,1,1,394,fly,0.6632653061224489,0.7644230769230769,0.002544529262086514,-0.13006136575929822
Nr0b2,AD,8,1,1,394,mouse,0.923469387755102,0.0,0.002544529262086514,-0.13006136575929822
Nr0b2,AD,8,1,1,394,yeast,0.3112244897959184,0.0,0.002544529262086514,-0.13006136575929822
Nr0b2,AD,8,1,1,394,fly,0.6632653061224489,0.0,0.002544529262086514,-0.13006136575929822
EIF3B,AD,8,1,1,394,mouse,0.923469387755102,0.8871733966745843,0.002544529262086514,-0.13006136575929822
EIF3B,AD,8,1,1,394,yeast,0.3112244897959184,0.20665083135391923,0.002544529262086514,-0.13006136575929822
EIF3B,AD,8,1,1,394,fly,0.6632653061224489,0.4156769596199525,0.002544529262086514,-0.13006136575929822
RRP12,AD,8,1,1,394,mouse,0.923469387755102,0.8619136960600375,0.002544529262086514,-0.13006136575929822
RRP12,AD,8,1,1,394,yeast,0.3112244897959184,0.124953095684803,0.002544529262086514,-0.13006136575929822
RRP12,AD,8,1,1,394,fly,0.6632653061224489,0.2105065666041276,0.002544529262086514,-0.13006136575929822
TCERG1,AD,8,1,1,394,mouse,0.923469387755102,0.9650597080937638,0.002544529262086514,-0.13006136575929822
TCERG1,AD,8,1,1,394,yeast,0.3112244897959184,0.023485183547103054,0.002544529262086514,-0.13006136575929822
TCERG1,AD,8,1,1,394,fly,0.6632653061224489,0.14639540026536932,0.002544529262086514,-0.13006136575929822
ESR2,AD,8,89,118,394,mouse,0.923469387755102,0.8937329700272479,0.22646310432569974,3.8396758491088847
ESR2,AD,8,89,118,394,yeast,0.3112244897959184,0.027611262488646683,0.22646310432569974,3.8396758491088847
ESR2,AD,8,89,118,394,fly,0.6632653061224489,0.15712988192552224,0.22646310432569974,3.8396758491088847
NGDN,AD,8,1,1,394,mouse,0.923469387755102,0.6530054644808743,0.002544529262086514,-0.13006136575929822
NGDN,AD,8,1,1,394,yeast,0.3112244897959184,0.05519125683060109,0.002544529262086514,-0.13006136575929822
NGDN,AD,8,1,1,394,fly,0.6632653061224489,0.2827868852459016,0.002544529262086514,-0.13006136575929822
DHX58,AD,8,1,2,394,mouse,0.923469387755102,0.7822695035460993,0.002544529262086514,-0.13006136575929822
DHX58,AD,8,1,2,394,yeast,0.3112244897959184,0.042340425531914895,0.002544529262086514,-0.13006136575929822
DHX58,AD,8,1,2,394,fly,0.6632653061224489,0.046453900709219856,0.002544529262086514,-0.13006136575929822
NR2C1,AD,8,1,1,394,mouse,0.923469387755102,0.8473101265822784,0.002544529262086514,-0.13006136575929822
NR2C1,AD,8,1,1,394,yeast,0.3112244897959184,0.024683544303797468,0.002544529262086514,-0.13006136575929822
NR2C1,AD,8,1,1,394,fly,0.6632653061224489,0.11787974683544304,0.002544529262086514,-0.13006136575929822
WHSC1L1,AD,8,1,1,394,mouse,0.923469387755102,0.0,0.002544529262086514,-0.13006136575929822
WHSC1L1,AD,8,1,1,394,yeast,0.3112244897959184,0.0,0.002544529262086514,-0.13006136575929822
WHSC1L1,AD,8,1,1,394,fly,0.6632653061224489,0.0,0.002544529262086514,-0.13006136575929822
PRDM2,AD,8,1,1,394,mouse,0.923469387755102,0.7217810550198526,0.002544529262086514,-0.13006136575929822
PRDM2,AD,8,1,1,394,yeast,0.3112244897959184,0.01659103800340329,0.002544529262086514,-0.13006136575929822
PRDM2,AD,8,1,1,394,fly,0.6632653061224489,0.021298922291548495,0.002544529262086514,-0.13006136575929822
ILF3,AD,8,2,2,394,mouse,0.923469387755102,0.7107709130672498,0.005089058524173028,-0.08495071559034159
ILF3,AD,8,2,2,394,yeast,0.3112244897959184,0.01957353745215965,0.005089058524173028,-0.08495071559034159
ILF3,AD,8,2,2,394,fly,0.6632653061224489,0.17058501913613996,0.005089058524173028,-0.08495071559034159
EBNA1BP2,AD,8,1,1,394,mouse,0.923469387755102,0.689608636977058,0.002544529262086514,-0.13006136575929822
EBNA1BP2,AD,8,1,1,394,yeast,0.3112244897959184,0.15789473684210525,0.002544529262086514,-0.13006136575929822
EBNA1BP2,AD,8,1,1,394,fly,0.6632653061224489,0.2145748987854251,0.002544529262086514,-0.13006136575929822
FAM63A,AD,8,1,1,394,mouse,0.923469387755102,0.0,0.002544529262086514,-0.13006136575929822
FAM63A,AD,8,1,1,394,yeast,0.3112244897959184,0.0,0.002544529262086514,-0.13006136575929822
FAM63A,AD,8,1,1,394,fly,0.6632653061224489,0.0,0.002544529262086514,-0.13006136575929822
MED6,AD,8,2,3,394,mouse,0.923469387755102,0.9230769230769231,0.005089058524173028,-0.08495071559034159
MED6,AD,8,2,3,394,yeast,0.3112244897959184,0.15816135084427768,0.005089058524173028,-0.08495071559034159
MED6,AD,8,2,3,394,fly,0.6632653061224489,0.42964352720450283,0.005089058524173028,-0.08495071559034159
PPP2R5A,AD,8,1,1,394,mouse,0.923469387755102,0.9779559118236473,0.002544529262086514,-0.13006136575929822
PPP2R5A,AD,8,1,1,394,yeast,0.3112244897959184,0.4819639278557114,0.002544529262086514,-0.13006136575929822
PPP2R5A,AD,8,1,1,394,fly,0.6632653061224489,0.6923847695390781,0.002544529262086514,-0.13006136575929822
SLAIN2,AD,8,1,1,394,mouse,0.923469387755102,0.8683304647160068,0.002544529262086514,-0.13006136575929822
SLAIN2,AD,8,1,1,394,yeast,0.3112244897959184,0.02547332185886403,0.002544529262086514,-0.13006136575929822
SLAIN2,AD,8,1,1,394,fly,0.6632653061224489,0.02882960413080895,0.002544529262086514,-0.13006136575929822
MED24,AD,8,2,2,394,mouse,0.923469387755102,0.9305887984681666,0.005089058524173028,-0.08495071559034159
MED24,AD,8,2,2,394,yeast,0.3112244897959184,0.014552417424605073,0.005089058524173028,-0.08495071559034159
MED24,AD,8,2,2,394,fly,0.6632653061224489,0.1852561033987554,0.005089058524173028,-0.08495071559034159
SSR3,AD,8,1,1,394,mouse,0.923469387755102,0.9919571045576407,0.002544529262086514,-0.13006136575929822
SSR3,AD,8,1,1,394,yeast,0.3112244897959184,0.08659517426273458,0.002544529262086514,-0.13006136575929822
SSR3,AD,8,1,1,394,fly,0.6632653061224489,0.6541554959785523,0.002544529262086514,-0.13006136575929822
CAAP1,AD,8,1,1,394,mouse,0.923469387755102,0.6861924686192469,0.002544529262086514,-0.13006136575929822
CAAP1,AD,8,1,1,394,yeast,0.3112244897959184,0.0403068340306834,0.002544529262086514,-0.13006136575929822
CAAP1,AD,8,1,1,394,fly,0.6632653061224489,0.053138075313807535,0.002544529262086514,-0.13006136575929822
TAF4,AD,8,1,1,394,mouse,0.923469387755102,0.5727969348659003,0.002544529262086514,-0.13006136575929822
TAF4,AD,8,1,1,394,yeast,0.3112244897959184,0.01532567049808429,0.002544529262086514,-0.13006136575929822
TAF4,AD,8,1,1,394,fly,0.6632653061224489,0.1206896551724138,0.002544529262086514,-0.13006136575929822
UNC45A,AD,8,1,1,394,mouse,0.923469387755102,0.8950701040253279,0.002544529262086514,-0.13006136575929822
UNC45A,AD,8,1,1,394,yeast,0.3112244897959184,0.02736318407960199,0.002544529262086514,-0.13006136575929822
UNC45A,AD,8,1,1,394,fly,0.6632653061224489,0.263681592039801,0.002544529262086514,-0.13006136575929822
PPARA,AD,8,13,20,394,mouse,0.923469387755102,0.9175257731958762,0.03307888040712468,0.4112664362681812
PPARA,AD,8,13,20,394,yeast,0.3112244897959184,0.032989690721649485,0.03307888040712468,0.4112664362681812
PPARA,AD,8,13,20,394,fly,0.6632653061224489,0.22061855670103092,0.03307888040712468,0.4112664362681812
NOP2,AD,8,1,1,394,mouse,0.923469387755102,0.671875,0.002544529262086514,-0.13006136575929822
